date,ID1,ID2,ID3,time,well,row,col,sample,group,A535,B475,BRET RATIO
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H01,H,01,Negative control N,A,91630,153872,0.5954949568472496
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H02,H,02,Negative control N,A,85396,140860,0.6062473377821951
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H03,H,03,Negative control N,B,125614,202444,0.6204876410266543
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H04,H,04,Negative control N,B,103312,170832,0.604757890793294
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H05,H,05,Negative control N,C,106438,171414,0.6209411133279662
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H06,H,06,Negative control N,C,87192,123872,0.703887884267631
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H07,H,07,Negative control N,D,124680,189172,0.6590827395174762
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H08,H,08,Negative control N,D,138862,209538,0.6627055713044889
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H09,H,09,Negative control N,E,205086,326656,0.6278347864420063
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H10,H,10,Negative control N,E,122876,183970,0.6679132467250095
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H11,H,11,Negative control N,F,86850,130032,0.6679125138427464
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,65,H12,H,12,Negative control N,F,92474,133858,0.6908365581437045
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A01,A,01,Sample X1,A,95054,142920,0.6650853624405262
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A02,A,02,Sample X1,A,106680,158850,0.6715769593956563
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A03,A,03,Sample X1,B,154816,244994,0.6319175163473392
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A04,A,04,Sample X1,B,184036,283398,0.6493906096726159
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A05,A,05,Sample X1,C,107026,167644,0.638412349979719
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A06,A,06,Sample X1,C,95118,146730,0.6482518912287876
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A07,A,07,Sample X1,D,150352,242438,0.620166805533786
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A08,A,08,Sample X1,D,145300,238156,0.6101043013822872
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A09,A,09,Sample X1,E,227826,388896,0.5858275734386571
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A10,A,10,Sample X1,E,199388,336136,0.5931765713877716
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A11,A,11,Sample X1,F,87602,131362,0.6668747430763844
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,A12,A,12,Sample X1,F,88512,129676,0.6825626947160616
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B01,B,01,Sample X2,A,89810,137100,0.6550692924872356
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B02,B,02,Sample X2,A,92252,141634,0.6513407797562732
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B03,B,03,Sample X2,B,129980,199246,0.6523593949188441
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B04,B,04,Sample X2,B,132680,208428,0.636574740437945
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B05,B,05,Sample X2,C,100328,159362,0.6295603719832833
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B06,B,06,Sample X2,C,103344,156824,0.6589807682497577
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B07,B,07,Sample X2,D,144026,232608,0.6191790480121062
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B08,B,08,Sample X2,D,142266,232700,0.6113708637730985
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B09,B,09,Sample X2,E,223022,378388,0.5894002981067052
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B10,B,10,Sample X2,E,235010,366258,0.6416515134140415
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B11,B,11,Sample X2,F,94332,137600,0.6855523255813953
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,B12,B,12,Sample X2,F,78844,121412,0.6493921523407901
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C01,C,01,Sample X3,A,92804,146880,0.6318355119825708
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C02,C,02,Sample X3,A,97924,152570,0.6418299796814577
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C03,C,03,Sample X3,B,123330,191314,0.6446470200821686
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C04,C,04,Sample X3,B,131614,211302,0.622871529848274
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C05,C,05,Sample X3,C,101798,162534,0.6263181857334466
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C06,C,06,Sample X3,C,90982,141148,0.644585824808003
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C07,C,07,Sample X3,D,120398,197414,0.6098756927066976
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C08,C,08,Sample X3,D,134930,210738,0.6402737047898338
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C09,C,09,Sample X3,E,198462,369080,0.5377208193345616
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C10,C,10,Sample X3,E,165826,277538,0.597489352809345
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C11,C,11,Sample X3,F,88834,135552,0.6553499763928234
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,C12,C,12,Sample X3,F,80070,123962,0.6459237508268663
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D01,D,01,Sample X4,A,101686,180556,0.5631826137043355
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D02,D,02,Sample X4,A,94098,167280,0.5625179340028694
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D03,D,03,Sample X4,B,124410,210104,0.5921353234588584
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D04,D,04,Sample X4,B,93774,160814,0.5831208725608467
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D05,D,05,Sample X4,C,113428,185760,0.610615848406546
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D06,D,06,Sample X4,C,92046,147572,0.6237362101211612
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D07,D,07,Sample X4,D,134394,223172,0.6021992006165648
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D08,D,08,Sample X4,D,136006,223358,0.6089148362718148
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D09,D,09,Sample X4,E,206282,348402,0.592080412856413
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D10,D,10,Sample X4,E,186250,332860,0.5595445532656372
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D11,D,11,Sample X4,F,86458,141378,0.6115378630338525
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,D12,D,12,Sample X4,F,81056,128104,0.6327359020795603
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E01,E,01,Sample X5,A,92744,170670,0.5434112614987988
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E02,E,02,Sample X5,A,104128,179304,0.5807343952170615
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E03,E,03,Sample X5,B,126824,218138,0.581393429847161
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E04,E,04,Sample X5,B,103162,171310,0.6021948514389119
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E05,E,05,Sample X5,C,104594,169240,0.6180217442684944
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E06,E,06,Sample X5,C,93572,149638,0.6253224448335316
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E07,E,07,Sample X5,D,113850,189874,0.599608161201639
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E08,E,08,Sample X5,D,130964,226882,0.5772339806595499
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E09,E,09,Sample X5,E,171642,311684,0.5506923679110894
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E10,E,10,Sample X5,E,181914,320608,0.567403183950494
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E11,E,11,Sample X5,F,92386,153476,0.6019573092861424
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,E12,E,12,Sample X5,F,80962,125192,0.64670266470701
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F01,F,01,Sample X6,A,104182,188524,0.5526192951560543
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F02,F,02,Sample X6,A,82810,140702,0.5885488479197168
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F03,F,03,Sample X6,B,115538,197156,0.5860232506238715
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F04,F,04,Sample X6,B,110774,193758,0.5717131679724192
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F05,F,05,Sample X6,C,110276,184080,0.5990656236418949
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F06,F,06,Sample X6,C,87922,143260,0.6137233002931732
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F07,F,07,Sample X6,D,128988,216932,0.5946010731473457
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F08,F,08,Sample X6,D,134892,220992,0.6103931364031278
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F09,F,09,Sample X6,E,170136,295568,0.5756238835056569
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F10,F,10,Sample X6,E,175714,318968,0.5508828471821625
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F11,F,11,Sample X6,F,86352,140070,0.6164917541229386
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,F12,F,12,Sample X6,F,69496,110768,0.6274014155712841
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G01,G,01,Sample X7,A,75024,132690,0.5654080940538097
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G02,G,02,Sample X7,A,93638,165278,0.5665484819516209
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G03,G,03,Sample X7,B,116500,193968,0.6006145343561825
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G04,G,04,Sample X7,B,101644,185692,0.5473795316976499
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G05,G,05,Sample X7,C,97626,157866,0.6184105507202311
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G06,G,06,Sample X7,C,81660,128524,0.6353677134231739
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G07,G,07,Sample X7,D,115274,194466,0.5927720012752872
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G08,G,08,Sample X7,D,124540,213890,0.5822619103277386
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G09,G,09,Sample X7,E,158890,290972,0.5460662881651843
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G10,G,10,Sample X7,E,173880,304068,0.5718457713406212
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G11,G,11,Sample X7,F,82132,133642,0.6145672767543138
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,G12,G,12,Sample X7,F,79610,124718,0.6383200500328742
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H01,H,01,Negative control N,A,83310,151216,0.550933763622897
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H02,H,02,Negative control N,A,77592,138308,0.5610087630505828
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H03,H,03,Negative control N,B,114882,199376,0.5762077682368991
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H04,H,04,Negative control N,B,92366,167576,0.5511887143743734
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H05,H,05,Negative control N,C,94954,162746,0.5834490555835473
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H06,H,06,Negative control N,C,79070,121428,0.6511677702012716
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H07,H,07,Negative control N,D,112068,184342,0.6079352507838691
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H08,H,08,Negative control N,D,124248,205162,0.6056092258800363
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H09,H,09,Negative control N,E,192308,332212,0.5788713231310127
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H10,H,10,Negative control N,E,111636,183120,0.6096330275229358
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H11,H,11,Negative control N,F,81584,129386,0.630547354427836
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,130,H12,H,12,Negative control N,F,83814,131794,0.6359470082097819
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A01,A,01,Sample X1,A,85858,136496,0.6290147696635798
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A02,A,02,Sample X1,A,101476,161796,0.6271848500580979
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A03,A,03,Sample X1,B,147676,246088,0.600094275218621
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A04,A,04,Sample X1,B,171514,283246,0.6055301751834095
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A05,A,05,Sample X1,C,98724,169626,0.5820098333981819
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A06,A,06,Sample X1,C,87484,143918,0.6078739282091191
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A07,A,07,Sample X1,D,139926,245102,0.5708888544361123
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A08,A,08,Sample X1,D,133136,232052,0.5737334735317946
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A09,A,09,Sample X1,E,215014,401866,0.5350390428650346
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A10,A,10,Sample X1,E,185166,337620,0.5484449973342811
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A11,A,11,Sample X1,F,81624,130264,0.6266044340723453
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,A12,A,12,Sample X1,F,82328,127968,0.6433483370842711
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B01,B,01,Sample X2,A,83736,138058,0.606527691260195
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B02,B,02,Sample X2,A,88194,143216,0.6158110825606078
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B03,B,03,Sample X2,B,125098,205302,0.6093364896591363
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B04,B,04,Sample X2,B,122464,202496,0.6047724399494311
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B05,B,05,Sample X2,C,93112,161992,0.5747938169786162
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B06,B,06,Sample X2,C,94870,156848,0.6048531061919821
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B07,B,07,Sample X2,D,133798,226756,0.5900527439185733
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B08,B,08,Sample X2,D,127752,222300,0.5746828609986505
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B09,B,09,Sample X2,E,204908,381806,0.5366809322011702
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B10,B,10,Sample X2,E,213886,364150,0.5873568584374571
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B11,B,11,Sample X2,F,87716,140010,0.6264981072780516
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,B12,B,12,Sample X2,F,74630,118130,0.6317616185558284
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C01,C,01,Sample X3,A,84798,144420,0.5871624428749481
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C02,C,02,Sample X3,A,93414,157102,0.5946073251772733
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C03,C,03,Sample X3,B,116270,193232,0.6017119317711352
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C04,C,04,Sample X3,B,121216,210068,0.5770321990974351
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C05,C,05,Sample X3,C,92572,160908,0.5753101150968255
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C06,C,06,Sample X3,C,83744,137066,0.610975734317774
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C07,C,07,Sample X3,D,113262,192752,0.5876047978749896
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C08,C,08,Sample X3,D,120746,202708,0.5956646999625076
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C09,C,09,Sample X3,E,192086,377642,0.5086457544446857
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C10,C,10,Sample X3,E,160754,289728,0.554844543848023
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C11,C,11,Sample X3,F,84600,134428,0.6293331746362365
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,C12,C,12,Sample X3,F,74572,121878,0.611857759398743
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D01,D,01,Sample X4,A,94244,176688,0.5333921941501404
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D02,D,02,Sample X4,A,88752,167170,0.5309086558593049
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D03,D,03,Sample X4,B,118196,214620,0.5507222066908956
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D04,D,04,Sample X4,B,85100,155330,0.5478658340307732
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D05,D,05,Sample X4,C,103652,180400,0.5745676274944568
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D06,D,06,Sample X4,C,86426,144196,0.5993647535299176
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D07,D,07,Sample X4,D,123668,217594,0.5683428771013906
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D08,D,08,Sample X4,D,124594,219560,0.5674713062488613
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D09,D,09,Sample X4,E,195646,360954,0.5420247455354422
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D10,D,10,Sample X4,E,177896,337654,0.5268588555148169
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D11,D,11,Sample X4,F,79536,138606,0.5738279728150296
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,D12,D,12,Sample X4,F,74866,123616,0.6056335749417551
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E01,E,01,Sample X5,A,87064,165104,0.5273282294796008
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E02,E,02,Sample X5,A,97180,179632,0.540994922953594
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E03,E,03,Sample X5,B,117134,219012,0.5348291417821854
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E04,E,04,Sample X5,B,99252,173976,0.5704924817216168
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E05,E,05,Sample X5,C,95994,168322,0.5702997825596179
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E06,E,06,Sample X5,C,86578,145150,0.5964726145366862
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E07,E,07,Sample X5,D,102834,185486,0.5544030277217687
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E08,E,08,Sample X5,D,121152,222000,0.5457297297297298
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E09,E,09,Sample X5,E,166860,326832,0.5105375238654721
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E10,E,10,Sample X5,E,172544,331120,0.5210920512201015
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E11,E,11,Sample X5,F,85660,150542,0.569010641548538
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,E12,E,12,Sample X5,F,73916,120520,0.613308994357783
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F01,F,01,Sample X6,A,94966,184868,0.5136962589523335
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F02,F,02,Sample X6,A,76476,141194,0.541637746646458
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F03,F,03,Sample X6,B,106944,198390,0.5390594283986088
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F04,F,04,Sample X6,B,101686,185704,0.5475703269719554
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F05,F,05,Sample X6,C,102026,179804,0.5674289782207292
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F06,F,06,Sample X6,C,81450,139808,0.5825846875715267
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F07,F,07,Sample X6,D,122014,212964,0.572932514415582
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F08,F,08,Sample X6,D,125418,215224,0.5827324090250158
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F09,F,09,Sample X6,E,166962,317080,0.526561120222026
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F10,F,10,Sample X6,E,166610,326892,0.5096790377249979
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F11,F,11,Sample X6,F,79828,136520,0.5847348373864635
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,F12,F,12,Sample X6,F,64048,108590,0.5898149000828805
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,G01,G,01,Sample X7,A,70348,130698,0.5382484812315415
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,G02,G,02,Sample X7,A,86752,161648,0.5366722755617144
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,G03,G,03,Sample X7,B,108818,192990,0.563853049380797
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,G04,G,04,Sample X7,B,93884,180806,0.5192526796677102
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,G05,G,05,Sample X7,C,88700,154254,0.5750256071155367
2022-06-03 11:46:25,"03-06-2022,11:46:24",CAMYEL - variants,Plate 2,195,G06,G,06,Sample X7,C,76768,129630,0.5922085936897323
